start,end,text,speaker
2517.937,2518.017,it's,SPEAKER_02
2518.097,2518.177,a,SPEAKER_02
2518.197,2518.698,cessation,SPEAKER_02
2518.718,2518.798,from,SPEAKER_02
2518.878,2519.198,"judging,",SPEAKER_02
2519.218,2519.318,but,SPEAKER_02
2519.338,2519.378,I,SPEAKER_02
2519.398,2519.598,don't,SPEAKER_02
2519.618,2519.858,know,SPEAKER_02
2519.878,2520.018,what,SPEAKER_02
2520.078,2520.138,is,SPEAKER_02
2520.198,2520.258,it,SPEAKER_02
2520.278,2520.538,that,SPEAKER_02
2520.558,2520.838,happens,SPEAKER_02
2520.899,2520.939,in,SPEAKER_02
2520.959,2521.079,the,SPEAKER_02
2521.119,2521.379,local,SPEAKER_02
2521.399,2521.719,function.,SPEAKER_02
2523.26,2523.32,I,SPEAKER_00
2523.36,2523.56,don't,SPEAKER_00
2523.64,2523.88,think,SPEAKER_00
2523.9,2524.08,we,SPEAKER_00
2524.1,2524.24,need,SPEAKER_00
2524.26,2524.32,a,SPEAKER_00
2524.36,2524.58,lot,SPEAKER_00
2524.88,2525.2,of,SPEAKER_00
2525.801,2526.661,coffee.,SPEAKER_00
2526.681,2526.781,My,SPEAKER_00
2526.821,2527.261,guess,SPEAKER_03
2527.281,2527.381,for,SPEAKER_03
2527.421,2527.501,how,SPEAKER_03
2527.561,2527.722,it,SPEAKER_03
2527.742,2527.882,would,SPEAKER_03
2527.982,2528.222,work,SPEAKER_03
2528.482,2528.622,is,SPEAKER_03
2528.662,2528.942,you,SPEAKER_03
2528.962,2529.222,have,SPEAKER_03
2529.262,2529.402,to,SPEAKER_03
2529.462,2529.682,get,SPEAKER_03
2529.722,2530.403,inside,SPEAKER_03
2530.483,2530.563,a,SPEAKER_03
2530.643,2531.143,coffin,SPEAKER_03
2531.223,2531.283,and,SPEAKER_03
2531.363,2531.583,solve,SPEAKER_03
2531.623,2531.883,a,SPEAKER_03
2531.903,2532.143,puzzle,SPEAKER_03
2532.163,2532.284,to,SPEAKER_03
2532.304,2532.604,get,SPEAKER_03
2532.764,2532.944,"out,",SPEAKER_03
2533.004,2533.084,and,SPEAKER_03
2533.124,2533.284,then,SPEAKER_03
2533.324,2533.484,that,SPEAKER_03
2533.564,2533.824,also,SPEAKER_03
2533.884,2534.384,unlocks,SPEAKER_03
2534.404,2534.705,something,SPEAKER_03
2534.785,2534.945,else.,SPEAKER_03
2535.285,2536.105,Because,SPEAKER_03
2536.125,2536.345,that's,SPEAKER_03
2537.326,2537.466,the,SPEAKER_02
2537.526,2537.646,one,SPEAKER_02
2537.706,2537.866,time,SPEAKER_02
2537.906,2537.986,we,SPEAKER_02
2538.006,2538.106,had,SPEAKER_03
2538.226,2538.346,to,SPEAKER_03
2538.366,2538.446,do,SPEAKER_03
2538.526,2538.726,a,SPEAKER_03
2538.766,2539.047,coffin,SPEAKER_03
2539.067,2539.187,thing,SPEAKER_03
2539.207,2539.387,that,SPEAKER_03
2539.407,2539.747,was,SPEAKER_03
2539.807,2540.027,about,SPEAKER_03
2540.087,2540.167,what,SPEAKER_03
2540.207,2540.267,it,SPEAKER_03
2540.287,2540.507,was.,SPEAKER_03
2541.928,2542.028,Of,SPEAKER_02
2542.048,2542.548,course,SPEAKER_02
2542.588,2542.828,coffins,SPEAKER_02
2542.868,2542.928,are,SPEAKER_02
2542.948,2542.968,a,SPEAKER_02
2543.008,2543.248,little,SPEAKER_03
2543.388,2543.849,"small,",SPEAKER_03
2545.55,2545.63,It,SPEAKER_03
2545.65,2545.75,can,SPEAKER_02
2545.79,2545.87,be,SPEAKER_02
2545.91,2546.01,like,SPEAKER_02
2546.05,2546.23,you,SPEAKER_03
2546.25,2546.35,have,SPEAKER_03
2546.37,2546.49,to,SPEAKER_03
2546.51,2546.59,get,SPEAKER_03
2546.61,2546.69,in,SPEAKER_03
2546.71,2546.77,the,SPEAKER_03
2546.81,2547.15,coffin,SPEAKER_03
2547.211,2547.291,and,SPEAKER_03
2547.311,2547.431,then,SPEAKER_03
2547.471,2547.691,like,SPEAKER_03
2547.771,2548.051,open,SPEAKER_03
2548.071,2548.351,something,SPEAKER_03
2548.431,2548.571,else,SPEAKER_02
2548.631,2548.711,up.,SPEAKER_02
2548.991,2549.191,Because,SPEAKER_02
2549.211,2549.351,that,SPEAKER_02
2549.371,2549.551,can,SPEAKER_02
2549.591,2549.811,also,SPEAKER_02
2549.831,2549.951,sort,SPEAKER_02
2549.971,2550.031,of,SPEAKER_02
2550.051,2550.171,be,SPEAKER_02
2550.351,2550.471,a,SPEAKER_02
2550.511,2550.712,more,SPEAKER_02
2550.732,2551.432,challenging,SPEAKER_03
2551.452,2551.612,part.,SPEAKER_02
2551.692,2551.932,"Also,",SPEAKER_02
2552.132,2552.272,let's,SPEAKER_02
2552.352,2552.472,say,SPEAKER_02
2552.492,2552.612,we,SPEAKER_02
2552.632,2552.852,could,SPEAKER_02
2552.932,2553.032,add,SPEAKER_02
2553.172,2553.252,one,SPEAKER_02
2553.272,2554.033,puzzle,SPEAKER_02
2554.073,2554.153,in,SPEAKER_02
2554.213,2554.273,and,SPEAKER_02
2554.293,2554.413,then,SPEAKER_02
2554.453,2554.593,you,SPEAKER_02
2554.633,2554.813,find,SPEAKER_02
2554.873,2554.953,an,SPEAKER_02
2555.353,2555.553,X,SPEAKER_02
2555.593,2555.893,"to,",SPEAKER_02
2556.093,2556.113,I,SPEAKER_02
2556.133,2556.373,don't,SPEAKER_02
2556.393,2556.633,"know,",SPEAKER_02
2557.454,2557.814,break,SPEAKER_02
2557.894,2558.514,"something,",SPEAKER_02
2558.774,2559.134,some,SPEAKER_02
2559.514,2559.874,door,SPEAKER_02
2560.034,2560.154,or,SPEAKER_02
2560.234,2560.775,something.,SPEAKER_02
2563.195,2563.615,"Yeah,",SPEAKER_02
2563.675,2563.795,like,SPEAKER_02
2563.815,2564.116,just,SPEAKER_02
2564.136,2564.236,like,SPEAKER_02
2564.256,2564.696,breaking,SPEAKER_02
2564.776,2564.876,it,SPEAKER_02
2564.916,2565.156,down.,SPEAKER_03
2565.716,2566.256,That?,SPEAKER_02
2566.616,2566.936,Yeah.,SPEAKER_03
2567.757,2567.877,Try,SPEAKER_03
2567.897,2567.937,to,SPEAKER_03
2567.957,2568.117,think.,SPEAKER_03
2569.411,2569.711,Maybe,SPEAKER_03
2569.751,2569.871,it'd,SPEAKER_03
2569.891,2570.171,be,SPEAKER_03
2570.211,2570.351,like,SPEAKER_03
2570.411,2570.451,a,SPEAKER_03
2570.491,2570.831,boarded,SPEAKER_03
2570.911,2570.992,up,SPEAKER_03
2571.032,2571.252,"room,",SPEAKER_03
2571.292,2571.372,and,SPEAKER_03
2571.392,2571.512,then,SPEAKER_03
2571.552,2571.672,you,SPEAKER_03
2571.712,2571.812,have,SPEAKER_03
2571.832,2571.912,to,SPEAKER_03
2571.932,2572.052,get,SPEAKER_03
2572.072,2572.112,an,SPEAKER_03
2572.172,2572.372,axe,SPEAKER_03
2572.392,2572.572,to,SPEAKER_03
2572.592,2572.812,chop,SPEAKER_03
2572.832,2573.052,that,SPEAKER_03
2573.092,2573.332,down.,SPEAKER_03
2573.352,2573.612,Because,SPEAKER_03
2573.652,2573.772,that,SPEAKER_03
2574.012,2574.153,way,SPEAKER_03
2574.173,2574.313,you,SPEAKER_03
2574.333,2574.473,can,SPEAKER_03
2574.493,2574.653,kind,SPEAKER_03
2574.733,2574.813,of,SPEAKER_03
2574.833,2574.993,like,SPEAKER_03
2575.013,2575.153,see,SPEAKER_03
2575.173,2575.273,you,SPEAKER_03
2575.293,2575.433,need,SPEAKER_03
2575.453,2575.533,to,SPEAKER_03
2575.613,2575.673,go,SPEAKER_03
2575.693,2575.773,to,SPEAKER_03
2575.793,2575.853,the,SPEAKER_03
2575.893,2576.053,other,SPEAKER_03
2576.113,2576.393,"room,",SPEAKER_03
2576.733,2576.853,but,SPEAKER_03
2577.033,2577.193,you,SPEAKER_03
2577.213,2577.394,can't,SPEAKER_03
2577.414,2577.534,get,SPEAKER_03
2577.594,2577.794,there.,SPEAKER_03
2578.074,2578.214,So,SPEAKER_03
2578.234,2578.414,you,SPEAKER_03
2578.474,2578.554,use,SPEAKER_03
2578.574,2578.714,this,SPEAKER_03
2578.874,2579.034,axe.,SPEAKER_03
2581.015,2581.355,"Yeah,",SPEAKER_03
2581.515,2581.755,I'll,SPEAKER_03
2581.795,2581.975,put,SPEAKER_03
2582.055,2582.455,that.,SPEAKER_03
2582.495,2582.715,"Yeah,",SPEAKER_02
2582.735,2582.755,I,SPEAKER_02
2583.015,2583.435,"mean,",SPEAKER_02
2583.455,2583.996,maybe,SPEAKER_02
2584.016,2584.156,the,SPEAKER_02
2584.696,2585.216,FD,SPEAKER_02
2585.296,2585.716,is,SPEAKER_02
2585.736,2585.996,taking,SPEAKER_02
2586.016,2586.116,the,SPEAKER_02
2586.156,2586.336,last,SPEAKER_02
2586.376,2586.516,step,SPEAKER_02
2586.556,2586.697,to,SPEAKER_02
2586.757,2586.917,see,SPEAKER_02
2586.937,2586.997,if,SPEAKER_02
2587.017,2587.357,the,SPEAKER_02
2587.377,2587.777,key,SPEAKER_02
2587.917,2588.157,is,SPEAKER_02
2588.637,2589.117,"there,",SPEAKER_02
2589.157,2589.357,but,SPEAKER_02
2589.677,2589.817,the,SPEAKER_02
2589.878,2590.458,area,SPEAKER_02
2590.618,2591.098,is,SPEAKER_02
2591.118,2591.318,slowed,SPEAKER_02
2591.338,2591.498,down,SPEAKER_02
2591.618,2591.778,a,SPEAKER_02
2591.798,2591.938,bit.,SPEAKER_02
2592.238,2592.298,I,SPEAKER_02
2592.318,2592.498,don't,SPEAKER_02
2592.518,2593.179,know.,SPEAKER_02
2594.059,2594.139,"Oh,",SPEAKER_02
2594.219,2594.279,it,SPEAKER_02
2594.299,2594.499,stopped.,SPEAKER_02
2607.525,2607.705,We,SPEAKER_03
2607.725,2607.945,have,SPEAKER_03
None,None,15,None
2608.125,2608.465,minutes,SPEAKER_03
2609.826,2610.026,left.,SPEAKER_03
2610.046,2610.506,If,SPEAKER_03
2616.448,2616.528,we,SPEAKER_03
2616.548,2616.648,have,SPEAKER_03
None,None,15,None
2616.728,2617.428,minutes,SPEAKER_03
2617.448,2617.628,"left,",SPEAKER_03
2617.648,2617.748,then,SPEAKER_03
2617.768,2617.828,we,SPEAKER_03
2617.848,2617.988,should,SPEAKER_03
2618.108,2618.389,probably,SPEAKER_03
2618.409,2619.069,start,SPEAKER_03
2619.549,2620.169,trying,SPEAKER_03
2620.229,2620.349,to,SPEAKER_03
2620.389,2620.629,get,SPEAKER_03
2620.649,2620.809,some,SPEAKER_03
2620.829,2621.37,semblance,SPEAKER_03
2621.41,2621.45,of,SPEAKER_03
2621.83,2622.25,order.,SPEAKER_03
2622.33,2622.83,So,SPEAKER_03
2622.99,2623.41,"now,",SPEAKER_03
2623.43,2623.73,"yeah,",SPEAKER_03
2624.23,2624.631,which,SPEAKER_03
2624.651,2624.871,puzzles,SPEAKER_03
2624.891,2624.951,do,SPEAKER_03
2624.971,2625.011,we,SPEAKER_03
2625.031,2625.151,have?,SPEAKER_03
2629.962,2630.302,I'll,SPEAKER_03
2630.322,2630.442,put,SPEAKER_03
2630.462,2630.582,the,SPEAKER_03
2630.602,2630.862,coffin,SPEAKER_03
2630.882,2631.523,shelter.,SPEAKER_03
2631.603,2631.683,I,SPEAKER_03
2631.723,2631.883,think,SPEAKER_03
2631.943,2632.063,it,SPEAKER_03
2632.083,2632.203,could,SPEAKER_03
2632.243,2632.623,be,SPEAKER_03
2632.643,2632.783,good,SPEAKER_03
2632.803,2632.943,to,SPEAKER_03
2632.963,2633.143,have,SPEAKER_03
2633.183,2633.383,"like,",SPEAKER_03
2633.403,2633.763,make,SPEAKER_03
2633.843,2633.903,one,SPEAKER_03
2633.923,2634.303,player,SPEAKER_03
2634.323,2634.464,get,SPEAKER_03
2634.524,2634.764,inside,SPEAKER_03
2634.784,2634.824,of,SPEAKER_03
2634.844,2634.944,the,SPEAKER_03
2634.984,2635.564,coffin,SPEAKER_03
2635.624,2635.684,and,SPEAKER_03
2635.864,2635.984,then,SPEAKER_03
2636.164,2636.324,"like,",SPEAKER_03
2636.584,2636.864,maybe,SPEAKER_03
2636.944,2637.004,it,SPEAKER_03
2637.144,2637.405,lights,SPEAKER_03
2637.485,2637.565,up,SPEAKER_03
2637.605,2637.745,some,SPEAKER_03
2637.765,2638.105,text,SPEAKER_03
2638.185,2638.765,somewhere,SPEAKER_03
2638.805,2639.025,that,SPEAKER_03
2639.345,2639.545,you,SPEAKER_03
2639.585,2639.825,have,SPEAKER_03
2640.025,2640.065,to,SPEAKER_03
2640.606,2640.746,put,SPEAKER_03
2640.766,2641.306,together.,SPEAKER_03
2643.747,2644.327,"Okay,",SPEAKER_02
2644.347,2644.707,maybe,SPEAKER_02
2644.927,2645.367,it,SPEAKER_02
2645.527,2646.187,displays,SPEAKER_02
2646.207,2646.328,some,SPEAKER_02
2646.408,2647.048,electronic,SPEAKER_02
2647.068,2647.308,code,SPEAKER_02
2647.328,2647.508,for,SPEAKER_02
2647.668,2647.868,"the,",SPEAKER_02
2648.308,2648.428,some,SPEAKER_02
2648.488,2648.988,electronic,SPEAKER_02
2649.008,2649.148,lock,SPEAKER_02
2649.429,2649.489,in,SPEAKER_02
2649.509,2649.589,the,SPEAKER_02
2649.609,2649.849,room.,SPEAKER_02
2649.929,2649.989,I,SPEAKER_02
2650.009,2650.349,don't,SPEAKER_02
2650.529,2650.789,know.,SPEAKER_02
2651.469,2651.589,"Yes,",SPEAKER_03
2651.609,2651.889,that,SPEAKER_03
2651.989,2652.29,"could,",SPEAKER_03
2652.31,2652.75,yeah.,SPEAKER_03
2653.13,2653.59,You're,SPEAKER_03
2658.592,2658.832,so,SPEAKER_03
2658.852,2659.272,smart.,SPEAKER_05
2668.714,2668.835,You,SPEAKER_05
2668.855,2669.215,guys,SPEAKER_01
2669.256,2669.436,have,SPEAKER_01
None,None,20,None
2669.476,2669.777,minutes,SPEAKER_01
2669.797,2669.917,left.,SPEAKER_01
2695.797,2695.957,what,SPEAKER_00
2696.017,2696.137,if,SPEAKER_00
2696.338,2696.538,we,SPEAKER_00
2697.518,2697.739,since,SPEAKER_00
2697.779,2698.039,we,SPEAKER_00
2698.059,2698.119,are,SPEAKER_00
2698.539,2698.739,doing,SPEAKER_00
2698.759,2698.86,the,SPEAKER_00
2698.94,2699.44,fireplace,SPEAKER_00
2699.48,2699.86,puzzle,SPEAKER_00
2700.301,2700.441,which,SPEAKER_00
2700.501,2700.581,is,SPEAKER_00
2700.601,2700.661,the,SPEAKER_00
2700.701,2701.061,primary,SPEAKER_00
2701.101,2701.282,light,SPEAKER_00
2701.302,2701.562,source,SPEAKER_00
2701.622,2701.722,so,SPEAKER_00
2701.762,2701.922,people,SPEAKER_00
2702.002,2702.082,are,SPEAKER_00
2702.102,2702.302,gonna,SPEAKER_00
2702.322,2702.502,light,SPEAKER_00
2702.522,2702.603,it,SPEAKER_00
2703.303,2703.443,what,SPEAKER_00
2703.503,2703.583,if,SPEAKER_00
2703.603,2703.743,we,SPEAKER_00
2703.763,2703.904,put,SPEAKER_00
2703.944,2704.024,a,SPEAKER_00
2704.484,2704.824,clue,SPEAKER_00
2705.265,2705.405,that,SPEAKER_00
2705.445,2705.685,lights,SPEAKER_00
2705.745,2705.845,up,SPEAKER_00
2705.945,2706.185,after,SPEAKER_00
2706.225,2706.346,you,SPEAKER_00
2706.386,2706.586,light,SPEAKER_00
2706.626,2706.706,the,SPEAKER_00
2706.726,2707.186,fireplace,SPEAKER_00
2708.427,2708.908,yeah,SPEAKER_03
2709.708,2709.868,uh,SPEAKER_03
2710.729,2710.789,i,SPEAKER_03
2710.829,2711.089,was,SPEAKER_03
2711.43,2711.87,thinking,SPEAKER_03
2711.93,2712.13,that,SPEAKER_03
2712.25,2712.691,too,SPEAKER_03
2712.811,2713.231,so,SPEAKER_03
2714.012,2714.192,like,SPEAKER_03
2714.212,2714.332,you,SPEAKER_03
2714.352,2714.652,would,SPEAKER_03
2714.672,2714.872,say,SPEAKER_03
2714.892,2715.353,maybe,SPEAKER_03
2716.073,2716.454,like,SPEAKER_03
2716.474,2716.574,then,SPEAKER_00
2716.594,2716.734,would,SPEAKER_00
2716.754,2716.854,you,SPEAKER_00
2716.954,2717.094,say,SPEAKER_00
2717.134,2717.254,maybe,SPEAKER_00
2717.294,2717.434,we,SPEAKER_00
2717.475,2717.595,have,SPEAKER_00
2717.635,2717.735,the,SPEAKER_00
2717.755,2718.235,flame,SPEAKER_00
2718.255,2718.495,like,SPEAKER_00
2718.896,2719.136,lights,SPEAKER_03
2719.94,2720.04,um,SPEAKER_03
2720.06,2720.16,the,SPEAKER_00
2720.18,2720.661,flame,SPEAKER_00
2720.721,2721.041,itself,SPEAKER_03
2721.061,2721.121,can,SPEAKER_00
2721.301,2721.441,be,SPEAKER_00
2721.621,2721.802,like,SPEAKER_00
2722.042,2722.262,light,SPEAKER_00
2722.642,2722.722,and,SPEAKER_03
2722.742,2722.862,then,SPEAKER_03
2722.882,2723.182,maybe,SPEAKER_03
2723.202,2723.643,there's,SPEAKER_03
2723.663,2724.043,some,SPEAKER_03
2724.103,2724.583,engraving,SPEAKER_03
2724.623,2724.984,that,SPEAKER_03
2725.264,2725.384,you,SPEAKER_03
2725.404,2725.664,can,SPEAKER_03
2725.764,2725.924,see,SPEAKER_03
2725.964,2726.044,the,SPEAKER_03
2726.105,2726.405,fire,SPEAKER_03
2726.425,2726.685,through,SPEAKER_03
2726.725,2726.825,it,SPEAKER_03
2726.845,2726.965,like,SPEAKER_03
2727.005,2727.445,highlights,SPEAKER_03
2727.526,2727.586,and,SPEAKER_03
2727.626,2727.926,text,SPEAKER_03
2728.626,2728.866,yeah,SPEAKER_00
2728.886,2728.967,we,SPEAKER_00
2729.007,2729.147,could,SPEAKER_00
2729.167,2729.287,do,SPEAKER_00
2729.307,2729.447,that,SPEAKER_00
2730.448,2730.568,we,SPEAKER_00
2730.588,2730.808,can,SPEAKER_00
2730.848,2731.208,link,SPEAKER_00
2731.688,2731.849,the,SPEAKER_00
2732.109,2732.309,this,SPEAKER_00
2732.649,2733.029,particular,SPEAKER_00
2733.049,2733.27,thing,SPEAKER_00
2733.29,2733.49,with,SPEAKER_00
2733.53,2733.83,the,SPEAKER_00
2734.49,2734.711,armor,SPEAKER_00
2734.731,2735.071,puzzle,SPEAKER_00
2735.371,2735.651,maybe,SPEAKER_00
2735.671,2736.272,because,SPEAKER_00
2736.352,2736.472,i,SPEAKER_00
2736.552,2736.892,saw,SPEAKER_00
2738.693,2738.773,a,SPEAKER_00
2738.813,2739.134,riddle,SPEAKER_00
2739.214,2739.354,i,SPEAKER_00
2739.414,2739.634,posted,SPEAKER_00
2739.694,2739.774,it,SPEAKER_00
2739.814,2739.974,here,SPEAKER_00
2739.994,2740.314,hold,SPEAKER_00
2741.135,2741.215,on,SPEAKER_00
2741.255,2741.295,a,SPEAKER_00
2741.315,2741.595,second,SPEAKER_00
2743.697,2743.917,yeah,SPEAKER_00
2744.397,2744.617,so,SPEAKER_00
2744.718,2744.898,once,SPEAKER_00
2744.958,2745.018,i,SPEAKER_00
2745.058,2745.278,dance,SPEAKER_00
2745.298,2745.438,with,SPEAKER_00
2745.458,2745.558,the,SPEAKER_00
2745.618,2745.998,fiery,SPEAKER_00
2746.038,2746.199,glow,SPEAKER_00
2746.259,2746.339,i,SPEAKER_00
2746.359,2746.499,can,SPEAKER_00
2752.113,2752.473,Yeah.,SPEAKER_03
2753.254,2753.914,"Sorry,",SPEAKER_03
2753.934,2753.954,I,SPEAKER_03
2754.415,2754.575,cut,SPEAKER_03
2754.615,2754.715,it,SPEAKER_03
2754.775,2754.875,out,SPEAKER_03
2754.895,2754.915,a,SPEAKER_03
2754.995,2755.235,little,SPEAKER_03
2755.275,2755.395,"bit,",SPEAKER_03
2755.415,2755.595,but,SPEAKER_03
2755.695,2755.815,I,SPEAKER_03
2755.875,2756.116,think,SPEAKER_03
2756.196,2756.276,I,SPEAKER_03
2756.296,2756.436,heard,SPEAKER_03
2756.456,2756.596,what,SPEAKER_03
2756.656,2756.896,you,SPEAKER_03
2756.916,2757.136,said.,SPEAKER_03
2757.156,2757.276,So,SPEAKER_03
2757.296,2757.557,"basically,",SPEAKER_03
2757.577,2757.737,"yeah,",SPEAKER_03
2758.117,2758.437,you,SPEAKER_03
2758.457,2758.597,said,SPEAKER_03
2758.637,2758.897,link,SPEAKER_03
2758.977,2759.138,the,SPEAKER_03
2759.178,2759.638,fireplace,SPEAKER_03
2759.678,2759.778,to,SPEAKER_03
2759.798,2759.878,the,SPEAKER_03
2759.898,2760.018,suit,SPEAKER_03
2760.078,2760.138,of,SPEAKER_03
2760.198,2760.398,"armor,",SPEAKER_03
2760.418,2760.879,something,SPEAKER_03
2760.899,2761.039,like,SPEAKER_03
2761.059,2761.379,that.,SPEAKER_03
2761.999,2762.3,Yeah.,SPEAKER_00
2763.14,2763.28,But,SPEAKER_03
2763.3,2763.52,there,SPEAKER_03
2763.56,2763.881,was,SPEAKER_03
2763.941,2764.281,another,SPEAKER_03
2764.401,2764.461,one,SPEAKER_03
2764.501,2764.841,we,SPEAKER_03
2765.101,2765.221,were,SPEAKER_03
2765.241,2765.482,going,SPEAKER_03
2765.502,2765.622,to,SPEAKER_03
2765.642,2765.742,put,SPEAKER_03
2765.822,2765.922,on,SPEAKER_03
2765.942,2766.082,here.,SPEAKER_03
2766.162,2766.222,I,SPEAKER_00
2766.262,2766.402,had,SPEAKER_00
2766.482,2766.542,a,SPEAKER_00
2766.602,2766.943,riddle,SPEAKER_00
2766.983,2767.123,for,SPEAKER_00
2767.143,2767.243,the,SPEAKER_00
2767.303,2767.603,cold,SPEAKER_00
2767.723,2767.963,"ash,",SPEAKER_00
2768.203,2768.363,but,SPEAKER_00
2768.524,2768.624,we,SPEAKER_00
2768.664,2768.824,can,SPEAKER_00
2768.884,2769.184,change,SPEAKER_00
2769.224,2769.304,it,SPEAKER_00
2769.404,2769.524,and,SPEAKER_00
2769.884,2770.285,point,SPEAKER_00
2770.505,2771.465,it,SPEAKER_00
2771.485,2771.726,towards,SPEAKER_00
2771.766,2772.006,the,SPEAKER_00
2772.586,2772.966,"armor,",SPEAKER_00
2772.986,2773.267,maybe?,SPEAKER_00
2775.168,2775.568,Yeah.,SPEAKER_05
2776.929,2776.989,I,SPEAKER_00
2777.009,2777.549,violated,SPEAKER_00
2777.589,2777.729,"it,",SPEAKER_00
2778.03,2778.29,so,SPEAKER_00
2779.03,2779.23,open,SPEAKER_00
2779.25,2779.351,to,SPEAKER_00
2779.391,2779.511,your,SPEAKER_00
2779.531,2780.011,suggestions,SPEAKER_00
2780.091,2780.171,of,SPEAKER_00
2780.511,2780.651,how,SPEAKER_00
2780.671,2780.791,we,SPEAKER_00
2780.811,2780.912,can,SPEAKER_00
2780.932,2781.172,change,SPEAKER_00
2781.212,2781.352,this.,SPEAKER_00
2782.413,2782.533,The,SPEAKER_04
2782.553,2782.734,scope,SPEAKER_04
2782.794,2782.854,of,SPEAKER_03
2782.954,2783.254,armor,SPEAKER_04
2783.274,2783.414,could,SPEAKER_04
2783.434,2783.734,have,SPEAKER_04
2783.754,2783.914,the,SPEAKER_04
2784.014,2784.195,axe,SPEAKER_04
2784.615,2785.255,embedded,SPEAKER_04
2785.275,2785.555,within,SPEAKER_04
2785.595,2785.676,it.,SPEAKER_04
2786.096,2786.576,"Yeah,",SPEAKER_03
2786.616,2786.696,and,SPEAKER_03
2786.716,2786.816,then,SPEAKER_03
2786.856,2786.956,you,SPEAKER_03
2786.996,2787.077,have,SPEAKER_03
2787.097,2787.217,to,SPEAKER_03
2787.277,2787.437,put,SPEAKER_03
2787.477,2787.537,it,SPEAKER_03
2787.597,2787.657,in,SPEAKER_03
2787.677,2787.997,position,SPEAKER_03
2788.057,2788.277,if,SPEAKER_03
2788.317,2788.437,you're,SPEAKER_04
2788.457,2788.578,"like,",SPEAKER_00
2788.758,2788.918,"no,",SPEAKER_00
2788.938,2789.098,that's,SPEAKER_03
2789.158,2789.198,a,SPEAKER_03
2789.238,2789.418,good,SPEAKER_03
2789.478,2789.578,idea.,SPEAKER_03
2789.638,2789.698,I,SPEAKER_04
2789.718,2790.039,like,SPEAKER_04
2790.059,2790.199,that.,SPEAKER_02
2790.219,2790.339,"Yeah,",SPEAKER_04
2790.359,2790.799,that's,SPEAKER_04
2790.859,2791.059,good.,SPEAKER_04
2791.139,2791.299,Use,SPEAKER_04
2791.359,2791.5,the,SPEAKER_04
2791.64,2791.76,axe,SPEAKER_04
2792.0,2792.12,to,SPEAKER_04
2792.14,2792.46,break,SPEAKER_04
2792.5,2792.56,the,SPEAKER_04
2792.6,2792.82,mirror.,SPEAKER_04
2795.002,2795.342,Yeah.,SPEAKER_02
2795.622,2795.763,Don't,SPEAKER_02
2795.783,2795.903,break,SPEAKER_02
2795.923,2796.023,the,SPEAKER_02
2796.043,2796.223,"mirror,",SPEAKER_02
2796.263,2796.363,man.,SPEAKER_02
2796.383,2796.623,Maybe,SPEAKER_02
2796.663,2796.983,position,SPEAKER_02
2797.023,2797.284,more,SPEAKER_02
2797.364,2797.424,or,SPEAKER_02
2797.444,2797.804,something.,SPEAKER_02
2797.844,2798.004,It's,SPEAKER_02
2798.084,2798.144,a,SPEAKER_02
2798.164,2798.424,cursed,SPEAKER_02
2798.444,2798.905,mirror,SPEAKER_02
2798.945,2799.045,also.,SPEAKER_02
2799.105,2799.205,Only,SPEAKER_02
2799.225,2799.345,the,SPEAKER_02
2799.405,2799.485,axe,SPEAKER_02
2799.525,2799.805,can,SPEAKER_02
2799.825,2800.126,break,SPEAKER_02
2800.326,2800.406,it.,None
2800.466,2800.686,"Okay,",None
2800.706,2800.826,so,None
2800.846,2801.206,maybe,None
2801.246,2801.406,we,None
2801.466,2801.667,can,None
2802.247,2802.407,say,SPEAKER_02
2802.427,2802.827,like,SPEAKER_02
2802.887,2802.988,it's,SPEAKER_02
2803.028,2803.048,a...,SPEAKER_02
2811.489,2811.769,Let's,SPEAKER_02
2811.789,2812.049,make,SPEAKER_02
2812.109,2812.209,it,SPEAKER_02
2812.33,2812.49,a,SPEAKER_02
2812.63,2813.15,glass,SPEAKER_02
2813.19,2813.39,box.,SPEAKER_02
2813.41,2813.47,We,SPEAKER_02
2813.51,2813.65,can,SPEAKER_02
2813.67,2814.251,decide,SPEAKER_02
2814.291,2814.451,the,SPEAKER_02
2814.491,2814.891,details.,SPEAKER_02
2814.931,2815.051,We,SPEAKER_02
2815.331,2815.711,can,SPEAKER_02
2815.731,2816.172,decide,SPEAKER_02
2816.212,2816.312,the,SPEAKER_02
2816.332,2817.072,details,SPEAKER_02
2817.152,2817.312,after,SPEAKER_02
2817.372,2817.472,we,SPEAKER_02
2817.532,2817.633,are,SPEAKER_02
2817.653,2817.933,done,SPEAKER_02
2817.993,2818.373,arranging,SPEAKER_02
2818.393,2818.453,the,SPEAKER_00
2818.473,2818.933,"puzzles,",SPEAKER_00
2819.013,2819.574,"maybe,",SPEAKER_00
2819.594,2820.014,because,SPEAKER_00
2820.054,2820.294,we're,SPEAKER_00
2820.314,2820.494,short,SPEAKER_00
2820.554,2820.634,on,SPEAKER_00
2820.654,2820.774,time,SPEAKER_00
2820.794,2821.014,right,SPEAKER_00
2821.315,2821.375,now.,SPEAKER_00
2821.435,2821.555,Okay.,SPEAKER_00
2841.548,2841.688,Did,SPEAKER_03
2841.708,2841.788,you,SPEAKER_03
2841.808,2841.908,say,SPEAKER_03
2841.928,2842.169,the,SPEAKER_03
